c1_tilde	c_equivalent_tide
62.96111317157124	15.106582253274176
84.07310267699123	15.392494545328956
5.836074062267551	7.95692156587097
75.01467353810072	15.66365163884306
63.24505803870575	14.998651354799481
14.086938260571904	10.020775580376348
71.82618191927486	15.137566590713822
45.13682655392757	12.755294367030986
70.58650879824278	14.421806045172314
43.45934544555435	13.986234062288855
93.11345650138053	15.789766436396231
25.650026258693266	12.138542705556986
44.13048269678402	14.02480642885733
49.89201047024254	12.800876058124391
45.421678025983205	13.910234099899947
70.66428381273118	15.035640215407842
30.895297076312858	12.066598789237876
5.873396843548542	7.744883758028927
52.14076952749297	13.364250916438184
9.423763264329901	9.004360188494323
42.122844539125815	12.16111306624319
95.55171737431074	15.090187596959186
53.944370125096235	15.03914755293621
23.136769540632926	12.04033649689756
9.3201468433539	8.08174156481843
56.13521813551327	14.12178757329041
21.59812634449394	11.007443341568198
18.476788205569584	10.900795418015491
3.2504143515551682	7.993735211704585
72.89000509376154	14.689644432796754
80.93590342708707	14.898956343364706
74.49387004417046	14.067318716475866
12.377892823449312	10.627533435488889
12.707985009929367	9.55373966801912
98.49013787051821	15.249299149602141
30.34506558172109	11.491533987605672
62.185523152021155	13.835212559262407
18.159113423403806	10.213080385606537
42.84917368710416	14.09972337148575
45.5655394042796	13.492051090571064
46.19848115259059	14.081953304832062
40.60271417162691	13.416638473869025
96.33611307541018	15.92648272972145
62.51484701084379	14.059061237826892
16.86135425920523	11.019034095060928
16.426722899393695	11.10011223546522
65.57620589247074	14.971213774696816
17.27965827948383	10.614194211704778
13.376556535805314	10.000062967302878
75.65549511471998	13.805598332264806
88.59707936530383	15.418917662223274
83.97623914356653	15.09577891764894
90.13134720473256	14.952017375273924
90.75665882297787	16.509750336427206
4.551111703820096	7.994768547520354
95.46195369527048	14.969380406913842
49.534206737108306	13.782863853988937
38.708503853927745	13.440573613621096
29.48700008970889	12.589423235657723
64.0772154806861	14.863228179580467
13.346397083939966	9.5740099269821
15.453384432556899	9.892926888590647
86.73942912313491	15.43567611907568
39.97716099392489	12.786249657855976
75.40807101254974	14.178423422684704
87.90759976887942	14.472511314329626
42.48695781187994	13.826778028548551
82.40135196070966	14.550444491085699
43.428482358935675	12.651025525973067
68.52301965446766	14.717844745669503
41.95991521475292	13.564947261370245
2.842036945777915	7.356186026067091
92.33135104440642	15.455708902252296
20.11158373304068	11.544310147898829
63.98264336842975	14.609461366919096
4.103398324755957	8.64023846155452
75.57601214027862	15.831080709289125
43.02631996794598	14.015073839654823
40.8526583412466	13.111022237754138
92.06241956542583	14.827686727918307
39.76368423481977	13.50722874016757
57.94675243713451	13.373051466093033
54.718479980766965	13.916659322620765
21.41790755555898	11.353128727805775
57.312107141680386	14.96018075146207
84.29837477744888	14.77150941552879
55.074296457365925	14.381981030105113
53.17653492028027	14.052965466067706
4.7350617965378	8.612927714013342
81.91009557310304	15.551165339610828
76.49548993309597	15.512648106768344
44.992772458768115	14.93869841793265
34.72685973462786	13.023542745871103
19.81430650824426	12.24557384153529
88.79496879572976	15.582327423490602
66.71257199066957	14.613523394980266
24.93216357017953	11.60550759831037
92.28510067492427	15.740369449040681
40.03882950556849	12.10762639274639
92.27009537452341	14.823714355274184
85.35279523988613	14.99311915199763
34.1757846014274	13.075136799376697
32.73911547475593	13.095720171311134
83.06670318738249	15.413842998385462
2.502132890812717	8.005072894871484
97.63823584250554	14.860313140494064
3.8222999432362768	7.091531810253598
36.55620126667335	12.81061729476588
51.11116371958106	13.252391055070738
84.49992016378988	15.766200521547578
35.5130775931824	12.26928767882044
99.44795243797266	14.633653222824954
4.0386253728067	6.670367289854401
28.609272691872665	12.255631451770132
23.345781274480228	11.721928259756547
60.61481243208265	14.013090149245965
12.88486522046083	9.947766770228833
2.6355257363958424	7.411942055943136
56.87616774054997	13.116594133727597
84.86548493010265	14.58505929267968
40.2615003511908	13.109422537450465
94.52508303603855	15.371607602753658
71.76664310718695	14.083141550535348
21.41305157175194	11.084973044561337
50.83195224622331	13.732094812451116
32.52081481598841	12.362926324020012
88.55340414229225	15.46525898662645
77.28500902563698	14.00638414815802
49.5978596221457	14.72676170577128
92.468463404685	15.845276594358658
39.46261749530518	13.25306232719251
60.582823264855016	14.582848546419365
43.2770736226015	13.635993226379124
98.50088898396615	14.39025422523923
18.0417446340179	10.904238857591832
49.502593865713834	14.182079980044252
70.85888800051349	15.587497481042895
46.31209572623753	13.404314931205375
3.7836961283314223	7.409993488859073
94.1284011223431	14.976920204858288
85.65776774587924	15.242825522540999
12.41686300737148	9.8745891094199
39.290994069617	12.307104173686113
66.21881640450381	14.081183527781203
21.09402918493331	10.569725294833415
50.36958646370468	13.12343460810419
79.85035924869389	15.692120211659176
8.182097931763764	8.980521511928297
9.132969038448943	9.35941136848348
85.7408982497541	14.774672692983842
39.60792366297241	13.08295126135439
69.3789885731387	14.087807911980326
90.8521429098222	15.264431349912389
2.566340695450185	7.339010681170349
38.182954402091404	13.868610375463074
42.727260610007086	14.026825701201826
100.16452007054677	14.7498437825679
67.35174535091114	15.430043126951976
81.63614266319617	15.447972851012015
76.78418711326665	14.618999334225233
18.018690745370144	10.113526768835248
24.352593817641573	11.833024893920795
22.963827935379804	11.236605799467476
37.15707094597378	13.487126912960635
3.904738609025496	7.8966710156288205
26.47197425047746	12.870212142892258
65.60044239910935	13.837640127357272
22.021892048358634	12.344159473330462
80.91493051164338	15.864006479387612
14.98671977870222	9.660750037836559
78.00313951394848	15.075261483233321
82.59847651340509	15.789453569028208
72.2699373652588	14.902629032375268
11.859969345084647	9.563895470812973
98.64476587143531	15.955432433263523
71.65890951990927	14.335181358600034
71.17844660592691	14.341152792612107
0.9122399211334806	6.178635542467233
6.191862589138967	8.843468501630745
56.22446125648832	13.70733805864047
43.92891076446111	13.100062002105604
14.408630810084913	10.192443079843153
20.66811802691395	11.503804037115513
2.1190070064864766	8.234768971217711
76.5191188114198	16.409856161981264
33.06626716167606	12.676999288616905
32.28698389853026	11.947917122555422
18.87381193242482	10.731258388774902
90.84252073160796	14.993673417495602
1.6028961317730386	6.4336065421175865
91.56903406011925	14.965998331030539
33.04113666427312	12.938185517298642
11.970180809198217	10.112247859167795
91.90367856013755	15.212160239422104
82.73033381024678	15.241802171074006
84.18121928491729	15.666728040340857
29.941226117093606	12.347600839574342
15.696182921585606	10.66288364447714
5.436584925618598	7.77098758123904
47.96332171774517	14.292316171250189
12.018103670971549	11.032298626457834
53.36573630370232	13.809694739890212
43.579494289390055	13.841909001974624
67.47078555923035	14.664456064015344
14.728114882373708	10.762231848087271
85.30828904301487	15.007465617997543
52.32877312399942	13.871648141656486
10.905382103501942	9.250542353533035
2.1823108150037696	8.304714171390774
5.0307268780346455	8.212894069979109
16.597558923052638	11.764434364209693
54.155191331369814	14.107175425186005
22.8353653647116	11.045683223966028
67.505753387196	14.92335709765679
47.93682508057083	13.684596251037352
22.90286519351078	11.716444109167334
13.726751833115888	9.655360426135536
19.69945011463106	11.82188482236311
68.26267286851	14.711549708512905
18.177939636918065	10.66199174797793
56.07524077659744	14.045373300811855
44.07414988310992	14.225644216750528
59.344308957904076	13.337206483824028
68.61557927203009	13.972463589715126
57.557403632405126	14.989752533416665
47.006245008256066	14.815113806964392
93.6316911804468	15.6170941457116
82.26532707630568	15.18886517503609
52.96546286546438	13.989507930361224
23.291714359901295	12.37052927606688
73.74575317123484	14.191598545127999
61.92048275652509	14.168107349538367
46.79149955611341	13.013391265298566
27.98342804501092	12.091670611282018
17.4408622404497	11.02611305906584
52.39052425520629	13.483110981676436
77.80287380996315	15.416073722782759
48.72524592207581	13.555976814944678
89.11862125072136	15.22874468259225
41.14008191666407	13.348114940392032
14.260592474568345	9.698777192028475
51.721255744126644	14.234985921534458
30.061483281202324	11.39741914770316
57.461045633035255	14.790724692454688
11.870853185831635	9.297478453425146
32.32374597917429	11.986366862408934
28.996968552324045	11.772530182214641
37.77986058080366	13.36438737010742
67.20145123385686	14.965132884596958
13.821866730653204	9.967982960584
93.97239900033142	15.833743963255802
92.11432155778007	15.1142244458311
67.32903734111896	14.503158127898988
55.29752007582468	14.306461492709376
9.062193202278909	10.433915747196567
54.17320187975636	13.297644177175165
77.25617395789429	14.895389920648839
94.78357440304562	15.916183732528406
81.61016861976464	14.895088213837372
99.60573393102791	15.413683018147612
33.75750045576195	12.538831062536643
31.312430877484427	12.159858690037481
64.40085984273742	14.44158419000412
21.561378507099644	11.759320156022737
7.200471386132282	8.803284752140655
25.346726372910187	11.580049642627424
63.326518934660605	13.95985584706802
24.609746407464623	11.725051635589868
18.734923722305606	10.810620941984816
21.225187444416022	11.085970938062156
89.42056820470307	15.247171244017165
2.5015989430714924	6.612942583460078
50.58692198992077	14.1177435010963
42.127505392760945	12.815628991996904
61.49011678490346	13.998952988011217
30.25177294506033	12.708532997246586
48.56421023312691	13.674542645010897
74.63058402550243	14.447986276989925
97.89633946057963	15.312506405488216
61.14979535273762	13.623388691528396
28.704107456482188	11.65526134432162
68.97643817771386	14.968691903767027
41.1137584346726	13.487073541434302
72.14260222617455	14.68576877822816
71.24937324969926	14.239465043966822
17.28704812930886	9.92243227893729
12.54357360037885	9.819369611297484
64.85857260938994	14.907579527092643
11.343519082803379	9.77219728042299
5.446755134851406	8.275018375050674
21.29630625762233	11.344619912983045
1.8106921345854567	7.302661402857108
95.30587090442813	14.848278752286946
97.48927923718153	15.424142713919448
66.67999957630342	14.099460906586776
10.231500325623106	9.437973520814808
6.799259864087944	9.534705678359881
7.604256656562331	8.789439751286235
4.145870107088719	8.633512480703889
28.087811227048547	12.178935889471417
81.11851426159478	14.38009490768109
59.006351903668325	15.413839861665835
26.287412215648196	11.005581891548859
26.43158711226751	11.665780759905482
83.37419209557734	14.827449697077787
28.205769068800617	11.634375434200964
23.353379209762323	11.265807626202735
43.595655854633705	13.720472221959154
56.96042087335701	13.560308762168809
18.786869785913165	10.340504819956482
44.68256100993135	14.388755044303098
27.99021540209351	12.179488843940279
8.124951760752912	8.15075393031433
15.747110685457656	10.681538638910734
33.18586588780544	12.299771787618559
75.16876410797369	14.403997078045192
52.95361613465159	13.824049819207884
65.66746705617146	14.508399896801313
90.84861243355654	14.894540897000638
17.734634833662206	11.263459276515153
9.297993195955296	8.87726457948588
5.352400431833613	8.04641237708273
90.40067023490907	15.717382287723387
43.47730227090896	13.9998316621017
90.11345597427086	15.20507217414072
59.46633529898074	15.533711969500805
3.854888169035881	8.741766894683014
55.20258880316791	14.816717270833621
64.75840015161486	14.375463580940899
45.02551584384597	14.26159894267588
37.07810679035017	13.011755759594589
13.070293393729832	9.989957316301329
94.64215035179653	16.858488850778077
32.626452071940165	12.779059122594813
54.29740152268638	14.253469862073926
95.48791635174787	14.8371443496508
51.45828711284481	13.841088718374342
43.12775454718216	13.191465185724125
15.686402774512821	10.922535678338782
58.262946430411205	14.911649087993482
36.17667486828634	13.486251026535076
18.645120198460944	11.5110543573384
82.4380881990697	14.501822737386568
99.21089486440106	14.89774939370133
47.96295692184855	12.884297074618939
64.89481503744693	14.423912148265744
38.889208236098845	13.216926419210965
68.00198967893066	15.498858676838442
57.610869780345425	14.30496764934422
34.67616163548248	13.186704409436484
2.515150580032376	7.578759642784819
57.48420282788925	14.290682585095894
35.32182578900449	12.759403628802119
85.15097412731932	15.733808018205478
21.23481330726905	10.679920155582014
47.01840465494726	12.21508098859793
67.01979755153748	14.485500669222414
83.33832578122477	15.760337355883658
21.0503677756321	11.39777491575045
60.46617052091657	14.373659315379278
4.4687143464623835	8.17896791053578
30.71375931111242	12.084466293936993
84.49474941375756	13.537118681065953
47.14208009472126	13.452214655580892
100.11174039857173	15.20307286862403
33.78609399349472	12.87436789489691
13.2837927457388	9.393935363979407
8.507584624847762	9.197268733296404
77.26163202254617	14.996961461241648
68.54663980390927	14.805292582949434
39.77951823658405	12.926950843665585
37.566339955272554	12.812341732667907
56.654575800048136	14.16521257717372
10.839024684527237	10.153803951945712
26.881415638090832	12.224779352139985
96.56588889670428	15.76954076235239
74.90919511237502	14.594206243312685
79.4230271318832	14.935007744226162
60.966445466537635	14.316204369150464
43.07854539401783	13.945336060755556
57.10736187633202	15.197765136462971
28.740961682527438	11.44455116248731
41.6417480242775	13.413830732228426
96.03057835278474	16.06662069975654
86.53970906917688	15.383165932498981
81.80516966382102	15.662103019466727
51.48306302031289	13.534084613333265
13.318981898702145	10.088287337112016
83.23867566714138	15.21248418506904
16.225634713750047	11.173722145585637
21.28943680925649	11.83567709044294
52.08273223659196	15.111697569950737
73.2645607262999	15.410443483717474
8.154600072063094	9.24108478910957
39.107160976717175	12.571036035087253
59.65245023317981	14.236611368186328
51.49882313839139	14.061631213514039
3.7605678209013895	7.864853544926278
20.794980222504908	10.870608168875906
9.136854213849901	9.407119843956261
65.47562997112924	14.7508675265183
12.89014201221313	9.565623218123784
63.90357055178022	14.815195608313472
40.88279042277567	12.86166443429411
81.60471080830438	15.62576285524016
16.114363048291917	10.340041417534323
75.97754589172312	15.701670671572947
46.25396043560246	12.510499968365854
41.36422300775479	12.885502747627521
71.73707792593532	15.784853955041246
28.49908877882351	12.617281013121321
21.132570085864835	11.881779708528839
94.14216995817308	15.518897241026435
90.8511143913947	15.417837687975265
97.49471653485323	14.207893125580286
60.14896322411154	13.904376341429415
16.943253341367267	10.928375549704596
48.073610452305104	14.447690975843452
5.81103090188495	8.662511030170549
98.08890411109651	15.648122282070787
98.04083656549926	14.955145351626015
29.945912455118822	13.188286454459607
56.63615351380798	14.717375858124527
69.35964180947092	14.16504839623298
54.88399043576017	13.964841751446878
19.360816774288597	10.538886949364102
53.751739230045025	13.679364771540948
49.46476765352979	14.366868898404267
81.06826841742252	15.573902281354602
63.42428724230989	15.09380221872353
98.73850210897704	15.659263426470941
98.07276848897503	15.618372887112338
98.2045591191853	14.631232989608034
90.95844899803934	15.243355933463183
91.29851564482266	15.736304825441703
70.77929555839559	14.271651056231399
10.044371992825912	9.822891767919588
64.38041386161764	13.75909063416523
74.95318311412738	15.686178930782201
3.8303971308585023	6.897511188363356
58.83301532275993	14.60925796272324
39.7995094280809	13.67457108138723
7.095371217900005	8.660393841861707
37.458922560626725	12.877046186098289
84.35722870975304	15.412074075473639
88.56108105638113	14.78775591578036
86.99835203288262	14.551725667424382
7.497698429731634	9.455355466787363
37.80978888075276	13.027635413539876
98.38921656616724	15.650183115433363
58.33020923716876	14.366864467122124
32.72237609762221	13.989222756508074
45.75847978336578	14.2445350957513
48.871856430883824	13.329104994544354
58.03623798997803	15.08682241047097
26.360023905276847	12.391590393325268
81.44504112727694	14.073664367598477
95.56618793941449	14.871182362167021
56.683330581356316	15.195406150938329
11.825963406025787	9.354567040795835
91.27209120792027	16.29040413986932
3.1664707228169533	8.244001140566622
34.48889932534011	12.088992226189596
69.93091114116733	15.459717285401634
68.27838641452806	14.314998490106516
21.082502024625978	11.918846191853127
69.19341979766075	13.478517386470445
99.00357216815023	15.55054356392044
20.085750590167937	11.791631388973034
73.14569189460667	15.086222195526677
39.93373587680548	13.483266501569878
31.922358456349578	11.82003166227109
68.07985882218557	14.096313584153478
17.55287226701647	10.722625838969643
83.5711708055887	14.321741602477399
83.63020341239816	14.29309608899182
66.25375232834246	14.53185410082268
85.33833665439603	15.4433888081198
37.610459778603435	13.288709070216864
88.7571765269773	14.35017441143095
34.79180468129861	13.12135461498504
29.77896094561898	13.470537433124651
77.65018318878846	15.165439597266637
39.523674721629355	13.439124351918123
25.471735864547295	12.47314126892039
4.450263733553977	7.309714248905661
16.001759060626988	11.011952609569144
2.241211901197891	7.300378664852501
40.72135492017138	13.523454438354658
66.52553632355317	14.017892684479932
73.80019444442094	14.90237870191765
88.91254586579994	14.457264340673143
71.72091086693483	15.07319382132812
8.654021782773036	10.05334301194534
17.505805940674225	10.932059433673333
21.34510823569163	11.955529714488087
28.438449026532766	12.48755058227114
52.01120939850366	12.78676411329435
91.167347508472	14.853838958824944
24.502015399993272	11.364690754610823
91.45764987069444	15.022941301824206
46.3325478728671	13.35544421654803
47.957715419837704	14.1245334065401
71.46731081693201	14.54796960211869
6.861065066540164	9.2416354626907
